status,task,field,smooth_R,reference_smooth_R,which_bias,mas,reconstruction,reconstruction_label,family,reference_which_bias,reference_reconstruction_label,n_H0,H0_mean,H0_std,H0_q16,H0_q50,H0_q84,reference_H0_q50,delta_H0_q50_vs_reference,delta_H0_mean_vs_reference,lnZ_harmonic,err_lnZ_harmonic,reference_lnZ_harmonic,delta_lnZ_harmonic_vs_reference,lnZ_laplace,err_lnZ_laplace,BIC,lnZ_bic,source,config
complete,0,0,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.78507121658325,1.4568703511039833,69.35425170898438,70.77167892456055,72.22137725830078,70.77167892456055,0.0,0.0,-1560.6954345703125,0.21082058548927307,-1560.6954345703125,0.0,-1580.8851928710938,1.3837431607275525,3172.427734375,-1586.2138671875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field00_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field00_single_smoothed.toml
complete,4,1,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.15747982406616,1.5144484699333203,68.6903466796875,70.08839416503906,71.65083312988281,70.08839416503906,0.0,0.0,-1561.4681396484375,0.3206430673599243,-1561.4681396484375,0.0,-1580.1141357421875,1.597172895777866,3170.715576171875,-1585.3577880859375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field01_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field01_single_smoothed.toml
complete,8,2,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.33172117614745,1.5183865935493224,67.80945007324219,69.2955093383789,70.8313525390625,69.2955093383789,0.0,0.0,-1563.13623046875,0.34229370951652527,-1563.13623046875,0.0,-1582.311474609375,1.9724936890047886,3176.12158203125,-1588.060791015625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field02_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field02_single_smoothed.toml
complete,12,3,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.93748022460937,1.5530086009151016,68.40194396972656,69.92127227783203,71.42743957519531,69.92127227783203,0.0,0.0,-1560.6588134765625,0.19678673148155212,-1560.6588134765625,0.0,-1580.729638671875,1.6471349684723458,3176.519287109375,-1588.2596435546875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field03_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field03_single_smoothed.toml
complete,16,4,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.46073698616028,1.522290677911129,68.00595520019532,69.46656799316406,70.96589965820313,69.46656799316406,0.0,0.0,-1562.866943359375,0.16426950693130493,-1562.866943359375,0.0,-1582.0984497070312,1.6237857273027818,3175.964599609375,-1587.9822998046875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field04_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field04_single_smoothed.toml
complete,20,5,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.75371010589599,1.4935727228758222,69.30045196533203,70.73855590820312,72.22614013671875,70.73855590820312,0.0,0.0,-1563.64794921875,0.4293489158153534,-1563.64794921875,0.0,-1582.5143798828126,1.7290002493077679,3176.280517578125,-1588.1402587890625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field05_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field05_single_smoothed.toml
complete,24,6,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.85075382614136,1.5996571119646303,68.28216735839844,69.84813690185547,71.43924255371094,69.84813690185547,0.0,0.0,-1561.8363037109375,0.6994500160217285,-1561.8363037109375,0.0,-1580.6153686523437,1.301840068224422,3177.028564453125,-1588.5142822265625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field06_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field06_single_smoothed.toml
complete,28,7,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.34021806716919,1.555339611079306,67.78182586669922,69.33139419555664,70.86382476806641,69.33139419555664,0.0,0.0,-1562.46484375,0.21215024590492249,-1562.46484375,0.0,-1582.3775756835937,1.2049950550327102,3181.25830078125,-1590.629150390625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field07_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field07_single_smoothed.toml
complete,32,8,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.96709566497803,1.475518944894021,68.54874328613282,69.93429183959961,71.4546905517578,69.93429183959961,0.0,0.0,-1560.671875,0.13871917128562927,-1560.671875,0.0,-1579.8484252929688,1.7998966245719235,3171.474365234375,-1585.7371826171875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field08_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field08_single_smoothed.toml
complete,36,9,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.50320844268799,1.5106880020457087,67.96793853759766,69.47557830810547,71.0233935546875,69.47557830810547,0.0,0.0,-1562.829833984375,0.10368005931377411,-1562.829833984375,0.0,-1583.326171875,1.218216446702343,3179.99609375,-1589.998046875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field09_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field09_single_smoothed.toml
complete,40,10,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,71.15364504241943,1.564804016603353,69.63449462890625,71.15605926513672,72.66292175292969,71.15605926513672,0.0,0.0,-1562.46826171875,0.5133349299430847,-1562.46826171875,0.0,-1582.2089965820312,0.8278632514181319,3180.70654296875,-1590.353271484375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field10_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field10_single_smoothed.toml
complete,44,11,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.03930661392212,1.5178196970535425,68.57178771972656,69.99533081054688,71.548447265625,69.99533081054688,0.0,0.0,-1561.9476318359375,0.2417459487915039,-1561.9476318359375,0.0,-1581.61728515625,1.115471745230654,3179.895751953125,-1589.9478759765625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field11_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field11_single_smoothed.toml
complete,48,12,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.500124376297,1.5451314447130626,67.97708862304688,69.5468864440918,70.95463684082031,69.5468864440918,0.0,0.0,-1560.2982177734375,0.2432539463043213,-1560.2982177734375,0.0,-1579.813623046875,1.0403292954642656,3174.567138671875,-1587.2835693359375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field12_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field12_single_smoothed.toml
complete,52,13,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.92411924743652,1.5278113966343285,68.3904962158203,69.8938102722168,71.43955627441406,69.8938102722168,0.0,0.0,-1560.957763671875,0.2744952440261841,-1560.957763671875,0.0,-1579.3531127929687,1.7649748837899981,3173.686767578125,-1586.8433837890625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field13_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field13_single_smoothed.toml
complete,56,14,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.68629124069214,1.5371971758799767,68.13878784179687,69.6712875366211,71.20411651611329,69.6712875366211,0.0,0.0,-1564.753173828125,0.6383333206176758,-1564.753173828125,0.0,-1583.27421875,1.194943438631883,3179.788330078125,-1589.8941650390625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field14_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field14_single_smoothed.toml
complete,60,15,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.77076663208008,1.5837062850337222,69.22348663330078,70.77050399780273,72.31103179931641,70.77050399780273,0.0,0.0,-1566.1558837890625,0.3327041268348694,-1566.1558837890625,0.0,-1585.7323486328125,1.9126767270083005,3184.171875,-1592.0859375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field15_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field15_single_smoothed.toml
complete,64,16,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.10362783432006,1.547202332660538,68.56334167480469,70.13393783569336,71.5985205078125,70.13393783569336,0.0,0.0,-1560.0634765625,0.4350084066390991,-1560.0634765625,0.0,-1578.631494140625,2.020028608162053,3168.903564453125,-1584.4517822265625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field16_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field16_single_smoothed.toml
complete,68,17,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.44153659439087,1.4872247652054942,67.99055328369141,69.44171142578125,70.85860961914062,69.44171142578125,0.0,0.0,-1559.615478515625,0.12383831292390823,-1559.615478515625,0.0,-1579.7187622070312,1.970667530755369,3167.063232421875,-1583.5316162109375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field17_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field17_single_smoothed.toml
complete,72,18,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.02945857620239,1.6173852730941143,68.51057922363282,70.0221176147461,71.60591491699219,70.0221176147461,0.0,0.0,-1563.0782470703125,0.41032421588897705,-1563.0782470703125,0.0,-1581.562548828125,1.6237639826773826,3176.472900390625,-1588.2364501953125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field18_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field18_single_smoothed.toml
complete,76,19,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.63318269729615,1.4943758410276073,68.13960968017578,69.61612319946289,71.12028411865235,69.61612319946289,0.0,0.0,-1563.584716796875,0.6211316585540771,-1563.584716796875,0.0,-1582.3002075195313,1.2334370780564274,3178.254638671875,-1589.1273193359375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field19_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field19_single_smoothed.toml
complete,80,20,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.86653031539917,1.5365873159252692,69.38807800292969,70.8420639038086,72.35497589111328,70.8420639038086,0.0,0.0,-1564.0028076171875,0.8407374620437622,-1564.0028076171875,0.0,-1582.0271240234374,1.7132177858648627,3175.960693359375,-1587.9803466796875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field20_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field20_single_smoothed.toml
complete,84,21,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.94264233016968,1.4556489806050297,68.52280151367188,69.92449188232422,71.39523376464844,69.92449188232422,0.0,0.0,-1558.8758544921875,0.2442752867937088,-1558.8758544921875,0.0,-1579.305078125,1.1608707010861772,3172.381103515625,-1586.1905517578125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field21_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field21_single_smoothed.toml
complete,88,22,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.5355476360321,1.4776984085092055,68.06377014160157,69.55485534667969,70.97898986816406,69.55485534667969,0.0,0.0,-1559.9307861328125,0.4816390872001648,-1559.9307861328125,0.0,-1579.8118530273437,1.8129475164826185,3172.234619140625,-1586.1173095703125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field22_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field22_single_smoothed.toml
complete,92,23,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.06828173065186,1.5777594633028007,68.51428344726563,70.0338249206543,71.60549743652344,70.0338249206543,0.0,0.0,-1563.796630859375,0.4422290325164795,-1563.796630859375,0.0,-1582.1462524414062,1.4248428260661343,3181.071533203125,-1590.5357666015625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field23_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field23_single_smoothed.toml
complete,96,24,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.76481636810303,1.5329832262155951,68.27563537597656,69.7751693725586,71.23456115722657,69.7751693725586,0.0,0.0,-1564.738525390625,0.24000436067581177,-1564.738525390625,0.0,-1584.861328125,1.383654339248293,3183.459228515625,-1591.7296142578125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field24_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field24_single_smoothed.toml
complete,100,25,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.72227191925049,1.5380380039659949,69.24359588623047,70.65953063964844,72.23228607177734,70.65953063964844,0.0,0.0,-1564.31005859375,0.19317425787448883,-1564.31005859375,0.0,-1584.2183715820313,1.3278769288914016,3179.982177734375,-1589.9910888671875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field25_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field25_single_smoothed.toml
complete,104,26,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.91419659614563,1.4997775002402798,68.43590362548828,69.88143157958984,71.37555236816407,69.88143157958984,0.0,0.0,-1560.5078125,0.29724252223968506,-1560.5078125,0.0,-1579.5402221679688,1.0171397888696074,3171.140380859375,-1585.5701904296875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field26_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field26_single_smoothed.toml
complete,108,27,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.16783762359618,1.4443413661592235,67.73778137207032,69.14949798583984,70.56993438720703,69.14949798583984,0.0,0.0,-1562.2421875,0.16920354962348938,-1562.2421875,0.0,-1580.9705444335937,1.4456184682459368,3174.780029296875,-1587.3900146484375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field27_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field27_single_smoothed.toml
complete,112,28,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.83329275512695,1.5462971107939802,68.31412322998047,69.84399795532227,71.36070007324219,69.84399795532227,0.0,0.0,-1562.2239990234375,0.787266194820404,-1562.2239990234375,0.0,-1580.6182495117187,1.777180741810245,3173.978759765625,-1586.9893798828125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field28_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field28_single_smoothed.toml
complete,116,29,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.61532312393189,1.6030809913345738,68.09212158203125,69.51866149902344,71.24236877441406,69.51866149902344,0.0,0.0,-1563.857666015625,0.18638911843299866,-1563.857666015625,0.0,-1584.199462890625,1.2561754460773045,3182.513916015625,-1591.2569580078125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field29_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field29_single_smoothed.toml
complete,120,30,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.50352238464356,1.5084658533694217,69.01658508300781,70.50259399414062,71.97959655761719,70.50259399414062,0.0,0.0,-1564.849365234375,0.293007493019104,-1564.849365234375,0.0,-1585.8779052734376,1.2905195091491815,3182.976318359375,-1591.4881591796875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field30_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field30_single_smoothed.toml
complete,124,31,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.4104232635498,1.5104880552959437,67.96624694824219,69.40608215332031,70.88726928710938,69.40608215332031,0.0,0.0,-1565.449951171875,0.5070734620094299,-1565.449951171875,0.0,-1583.53818359375,1.5935296830128887,3180.388916015625,-1590.1944580078125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field31_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field31_single_smoothed.toml
complete,128,32,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,69.27180050849914,1.4233911923119063,67.88009155273437,69.32828140258789,70.69188415527344,69.32828140258789,0.0,0.0,-1560.9681396484375,0.21215024590492249,-1560.9681396484375,0.0,-1579.0577392578125,1.1461986283133851,3171.69580078125,-1585.847900390625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field32_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field32_single_smoothed.toml
complete,132,33,4.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=4,double_powerlaw,COLA/CIC,2000,70.31089220809936,1.5303085852434026,68.81760803222656,70.2867546081543,71.83677673339844,70.2867546081543,0.0,0.0,-1561.423828125,0.4863138198852539,-1561.423828125,0.0,-1580.5100830078125,1.6695530241571424,3174.741943359375,-1587.3709716796875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field33_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR4_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field33_single_smoothed.toml
